local-lan,ROG COOL League Season 1 LAN Finals,4/1/17,2764
online,Mega8 Autumn Cup 2017,4/2/17,2762
online,iBUYPOWER Invitational Spring 2017,4/3/17,2761
online,Liga PRO Alienware GamersClub #2,4/5/17,2760
local-lan,UK Masters Spring 2017 Finals,4/14/17,2759
online,UK Masters Spring 2017,4/2/17,2758
online,Yoggi Yalla Cup 2017 - Qualifier 1,3/27/17,2756
online,IEM Sydney 2017 ANZ Closed Qualifier,4/10/17,2755
online,IEM Sydney 2017 ANZ Open Qualifier,3/26/17,2754
intl-lan,Copenhagen Games 2017,4/15/17,2753
online,ESEA Open Season 24 Asia-Pacific,4/20/17,2752
online,ESEA Open Season 24 South Africa,4/24/17,2751
online,ESEA Open Season 24 Brazil,4/12/17,2750
intl-lan,ESEA Season 24 Global Challenge - MDL Global Finals,5/14/17,2749
online,ESEA Premier Season 24 Australia,4/12/17,2748
online,IEM Sydney 2017 China and Mongolia Qualifier,3/30/17,2747
online,DreamHack Open Tours 2017 North America Closed Qualifier,4/3/17,2746
online,DreamHack Open Tours 2017 North America Open Qualifier,4/2/17,2745
online,DreamHack Open Tours 2017 Europe Closed Qualifier,4/3/17,2744
online,DreamHack Open Tours 2017 Europe Open Qualifier,4/1/17,2743
intl-lan,Legend Series #1 Finals,4/1/17,2742
online,Legend Series #1,3/24/17,2741
local-lan,FPSThailand x SteelSeries Pro League,3/26/17,2740
local-lan,Serbian First League S2 LAN Finals,4/2/17,2739
online,DreamHack Open Austin 2017 North America Closed Qualifier,3/27/17,2738
online,DreamHack Open Austin 2017 North America Open Qualifier,3/26/17,2737
online,DreamHack Open Austin 2017 Europe Closed Qualifier,3/26/17,2736
online,DreamHack Open Austin 2017 Europe Open Qualifier,3/25/17,2735
local-lan,ESL UK Premiership Spring 2017 Finals,3/18/17,2734
online,Binary Dragons Cup 5,3/23/17,2733
online,Binary Dragons csgopolygon Season 1,4/7/17,2732
online,Hellcase Cup 3,4/3/17,2731
online,Hellcase Cup 3 Closed Qualifier,3/27/17,2730
online,ECS Season 3 North America,5/26/17,2729
online,ECS Season 3 Europe,5/26/17,2728
online,ECS Season 3 NA Promotion,3/26/17,2727
online,ECS Season 3 EU Promotion,3/27/17,2726
online,Stream.me Gauntlet: CIS vs EU #2,3/18/17,2719
regional-lan,Let's Play Spring,3/12/17,2718
online,eSportsArcadeTV Cup #2,3/11/17,2717
online,SP Gaming Tournament #2,3/21/17,2714
intl-lan,IEM Sydney 2017,5/7/17,2713
online,Liga PRO Alienware GamersClub #1,3/10/17,2712
online,Razer Rising Stars South-East Asian League,4/21/17,2711
online,Binary Dragons Cup 4,3/16/17,2710
online, WPGI Womens Esports League,3/10/17,2709
online,LOG Cup #2 2017,3/20/17,2708
local-lan,Epsilan 14,3/5/17,2707
local-lan,LanTrek 2017,3/4/17,2706
local-lan,Mettlestate Galaxy CS:GO Championship 2017,5/7/17,2705
online,Mettlestate Exhibition Match,3/1/17,2704
online,ECS Season 3 NA Development League,3/18/17,2703
online,ECS Season 3 EU Development League,3/17/17,2702
other,ENTiTY Winter LAN 2017,2/26/17,2701
online,European Master Series 1,4/3/17,2700
online,BeyondGodlike CS:GO SEA Pro League,5/15/17,2699
online,Dust2.dk eOddset Masters #7,2/25/17,2698
online,ZEN Esports Network Last Chance Qualifier,2/24/17,2696
local-lan,epic20,2/19/17,2695
online,Stream.me Gauntlet: CIS vs EU,2/24/17,2694
online,ECS Season 3 NA Development League Open Qualifier #2,2/27/17,2693
online,ECS Season 3 NA Development League Open Qualifier #1,2/20/17,2692
online,ECS Season 3 EU Development League Open Qualifier #2,2/26/17,2691
online,ECS Season 3 EU Development League Open Qualifier #1,2/19/17,2690
other,Pasino Gaming Days 2017 by LanEx,2/12/17,2689
online,SL i-League Season 3 North America Qualifier,3/22/17,2688
online,SL i-League Season 3 Europe Qualifier,3/22/17,2687
other,King of Nordic Season 6,4/28/17,2686
online,Binary Dragons Cup 3,2/15/17,2685
intl-lan,SL i-League StarSeries Season 3 Finals,4/9/17,2683
online,Liga PRO GamersClub - JAN/17,2/10/17,2682
local-lan,Esports Arena Showdown V,4/2/17,2681
local-lan,Esports Arena Showdown IV,3/12/17,2680
regional-lan,Esports Arena Showdown Championship ,5/8/17,2679
local-lan,Esports Arena Showdown III,2/5/17,2678
local-lan,F5 BIG LAN CUP,2/5/17,2677
online,ESL Australia & NZ Championship Season 3 Closed Qualifier,2/19/17,2676
intl-lan,Copenhagen Games 2017 BYOC Qualifier,4/14/17,2675
online,ESL Australia & NZ Championship Season 3,4/13/17,2674
online,ESEA Premier Season 24 North America,4/10/17,2673
online,ESEA Premier Season 24 Europe,4/17/17,2672
online,iGame.com Winter Invitational,2/10/17,2671
online,LOG Cup #1 2017,2/11/17,2670
online,ZEN Esports Network East-Asia Qualifier,1/31/17,2669
online,Hellcase Cup 2 Closed Qualifier,2/1/17,2667
online,Dust2.dk Masters #2,1/29/17,2666
online,CEVO Main Season 11 North America,2/5/17,2665
online,CEVO Main Season 11 Europe,2/10/17,2664
intl-lan,Copenhagen Games 2017 Female,4/15/17,2663
intl-lan,Intel Challenge Katowice 2017,3/3/17,2662
online,The Shootout Season 3,1/26/17,2661
online,SL i-League Season 3 China Qualifier,3/2/17,2660
online,Hellcase Cup 2,2/15/17,2659
online,Acer CyberGamer Premier League Autumn 2017,3/20/17,2658
online,IEM Katowice 2017 NA Closed Qualifier,2/5/17,2657
online,IEM Katowice 2017 NA Open Qualifier,1/23/17,2656
online,IEM Katowice 2017 EU Closed Qualifier,2/6/17,2655
online,IEM Katowice 2017 EU Open Qualifier 2,2/3/17,2654
online,IEM Katowice 2017 EU Open Qualifier 1,1/17/17,2653
other,SL i-League S3 China Wild Card Qualifier,1/22/17,2652
local-lan,Tuddinn LAN 1 | 2017,1/16/17,2651
regional-lan,Fragadelphia 10,1/16/17,2650
intl-lan,Assembly Winter 2017,2/4/17,2649
online,DreamHack Masters Las Vegas 2017 North America Closed Qualifier,1/16/17,2648
online,Acer CyberGamer Premier League Autumn 2017 FFYI Qualifier,1/12/17,2647
online,Liga PRO GamersClub - DEC/16,1/14/17,2646
online,Dolphin CS Shoot 'Em Up 2,3/17/17,2645
online,ESL Pro League Season 4 North America Relegation,2/3/17,2644
online,ESL Pro League Season 4 Europe Relegation,1/19/17,2643
intl-lan,ASUS ROG Community Challenge Grand Finals,1/8/17,2642
intl-lan,cs_summit Spring 2017,4/24/17,2641
regional-lan,ESEA Premier Season 23 North America Finals,1/6/17,2640
online,ESL Pro League Season 5 North America,5/12/17,2639
online,ESL Pro League Season 5 Europe,5/12/17,2638
intl-lan,IEM Katowice 2017,3/5/17,2637
regional-lan,ESEA Premier Season 23 Europe Finals,1/5/17,2634
online,DreamHack Masters Las Vegas 2017 Europe Closed Qualifier,1/18/17,2633
other,China-Korea e-Sports Competition,12/25/16,2632
other,The Masters 2017 -  Amateurs,12/27/16,2631
online,HLTV Xmas Cup 2016,12/22/16,2630
online,Hellcase Cup 1,12/29/16,2629
other,ZEN Esports Network Offline Qualifier,1/14/17,2627
local-lan,ESL Major Winter 2016 Spain,12/21/16,2626
online,ZEN League Open Qualifier,12/17/16,2625
local-lan,RoG Finals 11,12/18/16,2624
online,Dust2.dk Masters #1,12/18/16,2623
online,Liga PRO GamersClub - NOV/16,12/17/16,2622
local-lan,Game Smash Uruguay 2016,12/11/16,2621
local-lan,interLAN Vol. 6,12/11/16,2620
online,DreamHack Masters Las Vegas 2017 Europe Open Qualifier,12/10/16,2619
local-lan,ESL National Championship France Winter 2016,12/11/16,2618
online,99Damage League Season 4,12/14/16,2617
online,BREKAN LatAm North League #1,12/12/16,2616
online,CyberGamer Intermediate Season 9 Finals,12/11/16,2615
other,ESL India Premiership 2016 Masters,12/11/16,2614
intl-lan,China Top 2016,12/18/16,2613
regional-lan,AdriaMasters by PVPRO.com Finals,12/11/16,2612
local-lan,LVP Season 11 Division de Honor Finals,12/18/16,2611
local-lan,AlienTech CS:GO League Season II Finals,12/10/16,2610
online,STARRYGAME CIS,1/11/17,2609
online,eSportsArcadeTV Cup,12/9/16,2608
online,AdriaMasters by PVPRO.com Online Qualifier,12/4/16,2607
local-lan,XLG UOL Super Cup,12/4/16,2605
other,ESEA Open Season 23 Oceania,12/5/16,2604
regional-lan,DreamHack ZOWIE Open Winter 2016 BYOC,11/27/16,2603
online,SP Gaming Tournament #1,12/5/16,2602
regional-lan,ESL South East Europe Championship Season 4 Finals,11/26/16,2601
online,QuickShot Arena #31,11/25/16,2600
intl-lan,WCA 2016 Finals,12/11/16,2599
intl-lan,ESU Razer CS:GO Ladies Tournament 2016,11/25/16,2598
other,AnyKey Invitational 2016,11/20/16,2597
online,Global Offensive Champions League Season 5,12/13/16,2596
local-lan,Crownstudent CS:GO Challenge,11/20/16,2595
other,Tuddinn Winter 2016 LAN Finals,11/19/16,2594
local-lan,UK Masters Season 2 Finals,12/10/16,2593
online,UK Masters Season 2,12/4/16,2592
other,DreamHack Masters Las Vegas 2017 China Qualifier,11/27/16,2591
other,DreamHack Masters Las Vegas 2017 South East Asia Qualifier,11/27/16,2590
online,DreamHack Masters Las Vegas 2017 Asia Closed Qualifier,12/4/16,2589
other,DreamHack Masters Las Vegas 2017 East Asia Qualifier,11/27/16,2588
other,DreamHack Masters Las Vegas 2017 Oceania Qualifier,11/20/16,2587
other,DreamHack Masters Las Vegas 2017 India & Middle East Qualifier,11/19/16,2586
local-lan,xfunction Champions Series 2016,11/19/16,2585
online,ESEA Open Season 23 Brazil,11/24/16,2584
online,ESEA Open Season 23 South Africa,11/23/16,2583
online,QuickShot Arena #30,11/18/16,2582
online,ESEA Open Season 23 Asia,11/24/16,2581
online,ESEA Premier Season 23 Oceania,11/22/16,2580
online,ESEA Premier Season 23 North America,12/2/16,2578
online,ESEA Premier Season 23 Europe,12/5/16,2577
online,Dust2.dk eOddset #4,11/20/16,2576
online,WCA 2016 Americas,11/14/16,2575
intl-lan,DreamHack Open Tours 2017,5/8/17,2568
intl-lan,DreamHack Open Austin 2017,5/1/17,2567
intl-lan,DreamHack ASTRO Open Leipzig 2017,1/15/17,2566
local-lan,Telenor League Winter 2016,11/12/16,2565
intl-lan,WESG 2016 World Finals,1/15/17,2564
local-lan,Reboot Esports Championship,11/12/16,2563
local-lan,GTL Rosario 2016,12/8/16,2562
regional-lan,DreamHack Nordic Championship 2016,11/25/16,2561
online,DreamHack Nordic Championship 2016 - Qualifier,11/10/16,2560
intl-lan,IGL 2016 - Grand Final,11/27/16,2559
online,QuickShot Arena #29,11/12/16,2558
online,Americas Minor - ELEAGUE Major 2017 - Open Qualifier 2,11/8/16,2556
regional-lan,Americas Minor - ELEAGUE Major 2017,12/4/16,2555
online,Liga PRO GamersClub - OCT/16,11/16/16,2554
online,ZEN Esports Network League Season 1,4/19/17,2553
local-lan,Czech Championship 2016,11/5/16,2552
online,Americas Minor - ELEAGUE Major 2017 - Closed Qualifier,11/9/16,2551
online,Americas Minor - ELEAGUE Major 2017 - Open Qualifier 1,11/3/16,2550
online,QuickShot Arena #28,11/7/16,2549
local-lan,ASUS ROG GameXpo 2016,11/6/16,2548
regional-lan,VitalBet Balkan Pro League Finals,12/4/16,2547
online,VitalBet Balkan Pro League,11/24/16,2546
other,ROG MASTERS 2016 Last Chance Qualifier,10/30/16,2545
online,StarLadder Regional Minor Championship CIS - ELEAGUE Major 2017 - Closed Qualifier,11/2/16,2544
other,King of Nordic Season 5,1/20/17,2543
online,StarLadder Regional Minor Championship CIS - ELEAGUE Major 2017 - Open Qualifier,10/28/16,2542
intl-lan,DreamHack Masters Las Vegas 2017,2/20/17,2541
local-lan,ESL Brazil Premier League #2 Finals,10/29/16,2540
online,Copa GO4Gold #1,11/22/16,2539
intl-lan,ESEA Season 23 Global Challenge,1/9/17,2538
online,QuickShot Arena #27,10/29/16,2537
online,CyberGamer Pro League Season 9,12/10/16,2536
regional-lan,StarLadder Regional Minor Championship CIS - ELEAGUE Major 2017,11/13/16,2535
intl-lan,ESWC 2016 Female,10/31/16,2534
online,fpsGOD Super League #Winter,12/2/16,2533
intl-lan,ZOTAC World Cup,10/25/16,2532
other,Call of the North Northern Arena Montreal Qualifier,10/24/16,2531
online,Dust2.dk eOddset #3,10/23/16,2529
online,WCA 2016 China Qualifier 3,11/11/16,2528
online,PGL Regional Minor Championship Europe - ELEAGUE Major 2017 - Qualifier 2,10/21/16,2527
online,PGL Regional Minor Championship Europe - ELEAGUE Major 2017 - Qualifier 1,10/19/16,2526
online,WESG 2016 Korea,10/16/16,2525
online,DreamHack ZOWIE Open Winter 2016 Closed Qualifier,11/1/16,2524
local-lan,IGL Summer Lan Final,10/16/16,2523
online,DreamHack ZOWIE Open Winter 2016 Open Qualifier,10/15/16,2522
online,PGL eGG Minor India & Middle-East Qualifier,10/16/16,2521
local-lan,PLAYzone League II LAN Finals,10/16/16,2520
other,Milan Games Week CSGO Final by Personal Gamer,10/16/16,2519
local-lan,Ownit CS:GO Challenge,10/15/16,2518
online,PGL eGG Minor Oceania Qualifier,10/16/16,2517
online,ROG MASTERS 2016 China Qualifier,10/16/16,2516
other,WESG 2016 Japan,10/14/16,2515
online,Liga PRO GamersClub - SET/16,10/14/16,2514
online,PGL eGG Minor China Qualifier,10/16/16,2513
online,WESG 2016 Brazil,10/13/16,2512
local-lan,ESL Meisterschaft Winter 2016 Finals,11/26/16,2511
other,WESG 2016 Thailand,10/12/16,2509
intl-lan,WCA World Contest Championship,10/19/16,2508
online,QuickShot Arena #26,10/14/16,2507
other,PGL eGG Minor East Asia Qualifier,10/14/16,2506
other,PGL eGG Minor SEA Qualifier,10/14/16,2505
regional-lan,PGL Regional Minor Championship Europe - ELEAGUE Major 2017,11/6/16,2504
other,ESWC 2016 China Qualifier,10/12/16,2503
other,WESG 2016 Singapore,10/10/16,2502
local-lan,GameOn 2016,10/30/16,2501
other,GG Cup Finals Barcelona Games World,10/9/16,2500
online,iGame.com Nordic Invitational,10/19/16,2499
online,ROG MASTERS 2016 Rest of Asia Qualifier,10/8/16,2498
regional-lan,PGL Regional Minor Championship Asia - ELEAGUE Major 2017,10/30/16,2497
local-lan,ESWC 2016 Poland,10/9/16,2496
online,ECS Season 2 Europe,11/27/16,2495
online,ECS Season 2 North America,11/24/16,2494
other,WESG 2016 Malaysia & Indonesia,10/6/16,2493
online,GameOn 2016 CS:GO Cup Qualifier,10/9/16,2492
regional-lan,NEO CUP 2016,10/8/16,2491
online,QuickShot Arena #25,10/7/16,2490
local-lan,League of Sharks CS:GO Championship,10/15/16,2489
online,WESG 2016 South America,10/4/16,2488
other,Slovak Championship 2016,10/2/16,2487
online,WESG 2016 Argentina,10/3/16,2485
local-lan,GamesNet.cl League,10/1/16,2484
other,WESG 2016 Peru,10/1/16,2483
intl-lan,IeSF World Championship 2016,10/9/16,2482
other,WESG 2016 Mexico,9/30/16,2481
regional-lan,ESL Australia & NZ Championship Season 2 Finals,11/6/16,2480
other,WESG 2016 Other Americas,9/29/16,2479
local-lan,Intel Gaming Challenge,10/3/16,2478
regional-lan,ESL Benelux Winter Championship 2016 Finals,11/26/16,2477
online,ESL Benelux Winter Championship 2016,11/9/16,2476
local-lan,EB Expo Sydney Finals,10/1/16,2475
online,WESG 2016 Canada,9/28/16,2474
other,WESG 2016 Philippines,9/28/16,2473
intl-lan,ELEAGUE Major Main Qualifier,12/19/16,2472
major,ELEAGUE Major 2017,1/29/17,2471
other,WESG 2016 India & South-East Asia,9/27/16,2470
online,WESG 2016 United States,9/29/16,2469
online,QuickShot Arena #24,10/3/16,2468
online,Kinguin for Charity with PayPal,9/29/16,2467
regional-lan,WESG 2016 Australia,10/22/16,2466
other,WESG 2016 New Zealand,9/30/16,2465
online,WESG 2016 Central Europe,9/30/16,2464
online,WESG 2016 Germany,9/28/16,2463
online,WESG 2016 Northern Europe & Post CIS,9/28/16,2462
online,WESG 2016 Russia,9/25/16,2460
online,WESG 2016 Ukraine,9/25/16,2459
online,WESG 2016 Benelux,9/23/16,2458
local-lan,ESL Polish Championship 2016,10/1/16,2457
online,ROG MASTERS 2016 Southeast Asia Qualifier,9/24/16,2456
online,WESG 2016 South Asia,9/22/16,2455
intl-lan,iBUYPOWER Masters 2016,11/14/16,2454
regional-lan,WESG 2016 Asia-Pacific Regional Finals,11/13/16,2453
regional-lan,WESG 2016 North & South Americas Regional Finals,10/24/16,2452
online,QuickShot Arena #23,9/23/16,2451
online,WCA WCC Russia Qualifier,9/28/16,2450
online,WESG 2016 Poland,9/23/16,2449
online,WESG 2016 Adriatica,9/21/16,2448
local-lan,Tengillinn LAN 2-2016,11/5/16,2447
online,WESG 2016 Central Asia,9/20/16,2446
online,WESG 2016 France & Monaco,9/20/16,2445
online,Dust2.dk eOddset #2,9/18/16,2444
online,WESG 2016 Sweden,9/18/16,2443
online,ROG MASTERS 2016 East Asia Qualifier ,9/17/16,2442
online,iBUYPOWER Invitational Fall 2016,9/19/16,2441
online,WESG 2016 Norway,9/20/16,2440
online,King of the King,9/24/16,2439
online,WESG 2016 Iberia,9/16/16,2438
online,WESG 2016 South East Europe,9/15/16,2437
online,QuickShot Arena #22,9/20/16,2436
intl-lan,Gfinity CS:GO Invitational 2016,9/25/16,2435
local-lan,VSL Season 2,11/17/16,2434
online,Mr. Cat Masters Asian,11/7/16,2432
intl-lan,Predator Masters 3,11/6/16,2431
other,Gauntlet: Fight for the Crown,12/2/16,2430
other,Fragadelphia 9,9/12/16,2429
online,ROG MASTERS 2016 Oceania Qualifier,9/10/16,2428
other,EB Expo Sydney 2016 Qualifier #4,9/11/16,2427
other,EB Expo Sydney 2016 Qualifier #3,9/11/16,2426
other,EB Expo Sydney 2016 Qualifier #2,9/10/16,2425
other,EB Expo Sydney 2016 Qualifier #1,9/10/16,2424
regional-lan,ROG MASTERS Asia 2016,11/13/16,2423
online,QuickShot Arena #21,9/9/16,2422
local-lan,Argentina Game Show 2016 Finals,9/25/16,2421
online,ECS Season 2 NA Development League,9/28/16,2420
online,ECS Season 2 EU Development League,10/3/16,2419
online,Argentina Game Show 2016,9/17/16,2418
local-lan,WCA Season 2 China Finals,9/3/16,2417
local-lan,PGL National Division Season 2 Finals,9/3/16,2416
local-lan,Esports Tunisian Cup 2016,9/4/16,2415
online,CyberGamer Intermediate Season 8 Finals,9/1/16,2414
online,ESL One New York 2016 North America Qualifier,9/28/16,2413
online,ESL One New York 2016 Europe Qualifier,9/4/16,2412
intl-lan,eXTREMESLAND Asia Finals 2016,9/25/16,2411
intl-lan,EPICENTER: Moscow,10/23/16,2410
local-lan,WESG 2016 China Finals,10/3/16,2409
local-lan,Evetech Champions League 2016,9/4/16,2408
intl-lan,ELEAGUE Season 2,12/4/16,2407
online,ELEAGUE Season 2 North America Closed Qualifier,9/16/16,2406
online,ELEAGUE Season 2 North America Open Qualifier #3,9/13/16,2405
online,ELEAGUE Season 2 North America Open Qualifier #2,9/12/16,2404
online,ELEAGUE Season 2 North America Open Qualifier #1,9/11/16,2403
online,ELEAGUE Season 2 Europe Closed Qualifier,9/9/16,2402
online,ELEAGUE Season 2 Europe Open Qualifier #3,9/6/16,2401
online,ELEAGUE Season 2 Europe Open Qualifier #2,9/4/16,2400
online,ELEAGUE Season 2 Europe Open Qualifier #1,9/3/16,2399
local-lan,eXTREMESLAND China Finals,8/31/16,2398
online,EPICENTER: Moscow CIS Closed Qualifier,10/5/16,2397
online,EPICENTER: Moscow EU Closed Qualifier,9/27/16,2395
other,EPICENTER: Moscow CIS Open Qualifier,8/28/16,2394
other,EPICENTER: Moscow EU Open Qualifier,8/28/16,2393
other,Insomnia 58,8/28/16,2392
local-lan,Brasil Game Cup 2016,9/4/16,2391
regional-lan,WESG 2016 Europe & CIS Regional Finals,10/9/16,2390
local-lan,Game Evolution,9/11/16,2389
online,ESL Brazil Premier League #2,10/17/16,2388
online,Liga PRO GamersClub - AUG/16,9/1/16,2387
online,ESL Australia & NZ Championship Season 2,10/18/16,2386
local-lan,GROUND ZERO - Summer 2016,8/22/16,2385
other,ECS Season 2 EU Development League Open Qualifier #4,8/28/16,2384
online,ECS Season 2 EU Development League Open Qualifier #3,8/21/16,2383
other,DreamHack ZOWIE Open Bucharest 2016 Closed Qualifier,8/22/16,2382
local-lan,TTU e-Sport Summer 2016,8/21/16,2381
online,Betway WCA 2016 EU Main Qualifier,11/20/16,2380
local-lan,ESWC 2016 Bulgaria,9/4/16,2379
online,WESG 2016 Turkey,8/15/16,2377
online,WESG 2016 Middle East,8/15/16,2376
online,WESG 2016 North & West Africa,8/15/16,2375
online,WESG 2016 South & East Africa,8/15/16,2374
online,ECS Season 2 EU Development League Open Qualifier #2,8/14/16,2373
other,ESL Australia  & NZ Championship Season 2 Open Qualifier,8/14/16,2372
online,ESL Pro League Season 4 - North America Wild Card,8/18/16,2371
online,ESL Pro League Season 4 - Europe Wild Card,8/15/16,2370
online,ESL Pro League Season 4 - Europe,10/13/16,2369
online,ESL Pro League Season 4 - North America,10/14/16,2368
intl-lan,ECS Season 2 Finals,12/12/16,2367
online,ESEA Open Season 22 Oceania,8/18/16,2366
online,ESEA Open Season 22 South Africa,8/17/16,2365
online,SL i-League S2 Americas Qualifier,8/23/16,2364
other,Liga PRO GamersClub - JUL/16,8/12/16,2362
online,ESEA Open Season 22 Brazil,8/19/16,2361
local-lan,ROG CS:GO Hong Kong Tournament,8/13/16,2360
online,ESEA Open Season 22 Asia,8/18/16,2359
online,ECS Season 2 EU Development League Open Qualifier #1,8/7/16,2358
online,CyberPowerPC Summer 2016 Pro Series,8/29/16,2357
